country_iso3,year_month,food_price_anomaly,food_price_anomaly_log,food_cpi_acceleration,food_price_spike
AFG,2013-04,1.029757076948467,0.029322926802272484,0.013227072998490463,0
AFG,2013-05,1.0479445079062415,0.04683063402578112,-0.012783064499936492,0
AFG,2013-06,1.0353048462258383,0.034695920765971874,0.01706373727540278,0
AFG,2013-07,1.0277046701565302,0.02732783991854006,0.02774000887495154,0
AFG,2013-08,1.0339609434318782,0.03339700306325016,0.002832713250650487,0
AFG,2013-09,1.0389045648561197,0.03816685501685436,-0.008921682898079597,0
AFG,2013-10,1.0218235685862194,0.021588843401358308,-0.002873505511513663,0
AFG,2013-11,1.0271293112181918,0.02676783462508099,-0.004441983987584663,0
AFG,2013-12,1.0474078213481768,0.04631837022908412,0.0125680290834842,0
AFG,2014-01,1.058969167246728,0.057295951225380844,-0.0052961457375357845,0
AFG,2014-02,1.0553511348751572,0.053873540818208346,-0.005697195407603717,0
AFG,2014-03,1.0449646802394934,0.043983086031699634,0.015213723808050084,0
AFG,2014-04,1.0444278770294542,0.043469249395321624,-0.00495287663728039,0
AFG,2014-05,1.0556068063723276,0.05411577349696035,0.011095307791217035,0
